"Codi centre","Denominació completa","Codi naturalesa","Nom naturalesa","Codi titularitat","Nom titularitat","Adreça","Codi postal","Telèfon","FAX","Codi delegació","Nom delegació","Codi comarca","Nom comarca","Codi municipi","Nom municipi","Codi districte municipal","Nom DM","Codi localitat","Nom localitat","Zona educativa","Coordenades UTM X","Coordenades UTM Y","Coordenades GEO X","Coordenades GEO Y","Estudis","E mail centre","Estat","Grups en quarantena","cursos","linies","als_per_classe","num_alumnes","DATAGENERACIO","DATACREACIO","CODIMUNICIPI","ESTAT","GRUP_CONFIN","ALUMN_CONFIN","DOCENT_CONFIN","ALTRES_CONFIN","GRUP_ESTABLE","ALUMN_POSITIU","PERSONAL_POSITIU","ALTRES_POSITIU"
8013101,"Institut Joan d'Àustria",1,"Públic",1,"Dep. Educació","c. Selva de Mar. 211",8020,"933 073 402","932 663 151",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,433116.767,4585260.445,2.199681096,41.416114786,"ESO BATX CFPM CFPS","a8013101@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 10:28",8019,"Obert",0,0,0,0,38,0,0,0
8013111,"Institut Jaume Balmes",1,"Públic",1,"Dep. Educació","c. Pau Claris. 121",8009,"934 870 301","932 160 411",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",2,"DM II - Eixample",1,"Barcelona",NA,430371.699,4582672.574,2.167134816,41.392573575,"ESO BATX CFPM CFPS","a8013111@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 17:11",8019,"Obert",1,31,0,0,0,1,0,0
8013135,"Institut Moisès Broggi",1,"Públic",1,"Dep. Educació","c. Sant Quintí. 32-50",8041,"934 368 903","934 563 285",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,502324.817,4625684.062,2.178278,41.413373,"ESO BATX CFPM CFPS","a8013135@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"22/09/2020 10:51",8019,"Obert",0,0,0,0,26,0,0,0
8013147,"Institut Emperador Carles",1,"Públic",1,"Dep. Educació","c. Enric Bargés. 9-13",8014,"934 902 466","934 906 383",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",3,"DM III - Sants - Montjuïc",1,"Barcelona",NA,428109.531,4581484.701,2.140219523,41.381675837,"ESO BATX","a8013147@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 10:49",8019,"Obert",0,0,0,0,27,0,0,0
8013159,"Institut Infanta Isabel d'Aragó",1,"Públic",1,"Dep. Educació","pl. d'Angeleta Ferrer. 1",8020,"933 073 413","933 083 698",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,433089.937,4585269.697,2.19935906,41.416195885,"ESO BATX","a8013159@xtec.cat","Grups en quarantena",2,NA,NA,NA,NA,2020-09-26 07:00:00,"23/09/2020 12:01",8019,"Obert",2,48,0,0,29,2,0,0
8013160,"Institut Poeta Maragall",1,"Públic",1,"Dep. Educació","c. Provença. 187",8036,"934 534 782","933 234 120",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",2,"DM II - Eixample",1,"Barcelona",NA,429502.443,4582538.924,2.156753757,41.391294116,"ESO BATX","a8013160@xtec.cat","Grups en quarantena",2,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 23:21",8019,"Obert",2,44,0,0,2,2,0,0
8013184,"Institut Bernat Metge",1,"Públic",1,"Dep. Educació","c. Menorca. 55",8020,"933 149 611","933 051 954",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,433302.449,4586023.501,2.201818598,41.423002838,"ESO BATX","a8013184@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 15:22",8019,"Obert",0,0,0,0,0,2,0,0
8013196,"Institut Milà i Fontanals",1,"Públic",1,"Dep. Educació","pl. Josep Ma. Folch i Torres. s/n",8001,"934 417 958","934 429 461",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",1,"DM I - Ciutat vella",1,"Barcelona",NA,430835.544,4581287.255,2.17284074,41.380136461,"ESO BATX","a8013196@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 8:48",8019,"Obert",0,4,0,0,21,0,0,0
8013202,"Institut Montserrat",1,"Públic",1,"Dep. Educació","c. Copèrnic. 84",8006,"932 004 913","934 140 434",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,428370.859,4583720.917,2.143080102,41.401839877,"ESO BATX","a8013202@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"13/09/2020 23:29",8019,"Obert",0,0,0,0,27,1,0,0
8013214,"Institut Narcís Monturiol",1,"Públic",1,"Dep. Educació","c. Harmonia. s/n",8035,"934 283 017","934 280 103",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",7,"DM VII - Horta - Guinardó",1,"Barcelona",NA,428339.777,4587247.891,2.142290454,41.433603056,"ESO BATX","a8013214@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 16:20",8019,"Obert",0,0,1,0,16,0,1,0
8013226,"Institut Menéndez y Pelayo",1,"Públic",1,"Dep. Educació","Via Augusta. 140",8006,"932 002 755","932 002 256",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,428511.988,4583519.826,2.144792031,41.400041296,"ESO BATX","a8013226@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"18/09/2020 16:02",8019,"Obert",1,24,1,0,29,1,0,0
8013238,"Institut Verdaguer",1,"Públic",1,"Dep. Educació","Parc de la Ciutadella. s/n",8003,"933 195 733","932 681 227",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",1,"DM I - Ciutat vella",1,"Barcelona",NA,429463.809,4587011.091,2.155770345,41.431569807,"ESO BATX","a8013238@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"22/09/2020 13:03",8019,"Obert",0,4,1,0,14,0,0,0
8013275,"Institut Escola del Treball",1,"Públic",1,"Dep. Educació","c. Comte d'Urgell. 187",8036,"934 309 200","934 108 540",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",2,"DM II - Eixample",1,"Barcelona",NA,428874.87,4582285.395,2.149277697,41.388955416,"BATX CFPM AA03 CFPS PFI TEGM TEGS","a8013275@xtec.cat","Grups en quarantena",4,NA,NA,NA,NA,2020-09-26 07:00:00,"25/09/2020 23:36",8019,"Obert",4,127,4,0,103,0,0,0
8013305,"Escola Ramon Berenguer III",1,"Públic",1,"Dep. Educació","Via Barcino. s/n(Trinitat Vella)",8033,"933 463 253","933 461 315",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",9,"DM IX - Sant Andreu",1,"Barcelona",NA,432539.349,4589133.419,2.192340126,41.450949088,"EINF2C EPRI","a8013305@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"23/09/2020 9:49",8019,"Obert",1,25,2,0,8,1,0,0
8013317,"Sant Joan de Déu-Hospital Sant Joan de Déu",2,"Privat",24,"Ordes i Cong.","ctra. d'Esplugues. s/n",8034,"932 804 000","932 033 959",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",4,"DM IV - Les Corts",1,"Barcelona",NA,425385.26,4582281.161,2.107544002,41.388601151,"EINF2C EPRI ESO","a8013317@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8013329,"EA Llotja",1,"Públic",1,"Dep. Educació","c. Ciutat de Balaguer. 17",8022,"934 181 720","934 188 608",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,427789.254,4583807.885,2.136112574,41.402571141,"BATX CFAM CFAS ESDI","a8013329@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8013354,"CEE Municipal Vil·la Joana",1,"Públic",4,"Corp. Locals","c. Major del Rectoret. 2-16",8017,"932 046 412","932 049 861",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,424499.062,4585855.355,2.096499739,41.42070937,"EE","a8013354@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 11:23",8019,"Obert",0,0,0,0,3,0,0,0
8013366,"Institut Sant Andreu",1,"Públic",1,"Dep. Educació","c. Badosa. 10-14",8016,"933 507 666","933 594 078",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",8,"DM VIII - Nou Barris",1,"Barcelona",NA,431526.663,4587993.962,2.180346294,41.440600678,"ESO BATX","a8013366@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8013408,"Escola Barcelona",1,"Públic",1,"Dep. Educació","c. Joan Güell. 126",8028,"933 300 650","933 300 650",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",4,"DM IV - Les Corts",1,"Barcelona",NA,427425.529,4581517.925,2.13203606,41.381913658,"EINF2C EPRI","a8013408@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,2,0,0
8013411,"Escola Poble-sec",1,"Públic",1,"Dep. Educació","pg. de l'Exposició. 1-3",8004,"934 416 807","934 416 807",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",3,"DM III - Sants - Montjuïc",1,"Barcelona",NA,430187.314,4580224.674,2.165211516,41.370510131,"EINF2C EPRI","a8013411@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"20/09/2020 11:39",8019,"Obert",0,0,0,0,17,1,0,0
8013457,"Escola Pegaso",1,"Públic",1,"Dep. Educació","c. Dublin. 5-15",8027,"933 409 150","934 084 700",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",9,"DM IX - Sant Andreu",1,"Barcelona",NA,432096.857,4586647.837,2.187322326,41.428525031,"EINF2C EPRI","a8013457@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"22/09/2020 16:24",8019,"Obert",0,0,0,0,18,0,0,0
8013469,"Institut Rambla Prim",1,"Públic",1,"Dep. Educació","c. Cristòbal de Moura. 223",8019,"933 079 960","932 662 702",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,434183.613,4585208.024,2.212451423,41.415730728,"ESO BATX AA01 CFPM AA03 CFPS IFE PFI CFPB TEGM","a8013469@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 10:34",8019,"Obert",0,0,0,0,0,0,0,0
8013470,"Institut Barri Besòs",1,"Públic",1,"Dep. Educació","c. Pujadas. 397",8019,"933 080 102","933 071 167",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,434253.108,4584717.896,2.213336168,41.41132196,"ESO BATX","a8013470@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 18:01",8019,"Obert",0,0,0,0,10,0,0,0
8013500,"Aula Escuela Europea",2,"Privat",22,"Fundacions","av. Mare de Déu de Lorda. 34-36",8034,"932 030 354","932 056 269",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",4,"DM IV - Les Corts",1,"Barcelona",NA,425355.747,4583370.798,2.107056736,41.398412258,"EINF2C EPRI ESO BATX","a8013500@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 21:38",8019,"Obert",1,27,1,0,50,1,1,0
8013585,"La Sagrera",2,"Privat",22,"Fundacions","c. Badajoz. 130",8018,"933 003 842","933 003 842",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,432492.623,4583595.567,2.192399082,41.40106754,"EE","a8013585@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 10:53",8019,"Obert",0,0,0,0,3,0,0,0
8013603,"Súnion",2,"Privat",26,"Soc. Mercantils","av. República Argentina. 85-89",8023,"934 051 224","934 051 637",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,428592.25,4584690.499,2.145613984,41.410592204,"ESO BATX","a8013603@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"25/09/2020 18:41",8019,"Obert",0,6,0,1,28,0,0,0
8013627,"Granés",2,"Privat",26,"Soc. Mercantils","ptge. de la Concepció. 15",8008,"932 155 441","932 157 354",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",2,"DM II - Eixample",1,"Barcelona",NA,429766.793,4582873.231,2.159876646,41.394328225,"BATX","a8013627@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 13:11",8019,"Obert",0,0,0,0,8,0,0,0
8013640,"Joan Pelegrí",2,"Privat",22,"Fundacions","c. Consell de Cent.14",8014,"934 316 200","932 964 607",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",3,"DM III - Sants - Montjuïc",1,"Barcelona",NA,428463.687,4580833.103,2.144531547,41.37583869,"EINF2C EPRI ESO BATX CFPM CFPS","a8013640@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"23/09/2020 18:19",8019,"Obert",1,27,0,0,77,2,0,0
8013706,"Castro  de la Peña",2,"Privat",26,"Soc. Mercantils","rbla. Volart. 81",8041,"934 368 827","934 368 827",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",7,"DM VII - Horta - Guinardó",1,"Barcelona",NA,431095.893,4585390.841,2.17548701,41.417118475,"EINF2C EPRI ESO BATX","a8013706@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 18:16",8019,"Obert",0,0,0,0,15,0,0,0
8013767,"Prat",2,"Privat",26,"Soc. Mercantils","c. Roger de Llúria. 97",8009,"932 155 852","934 870 938",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",2,"DM II - Eixample",1,"Barcelona",NA,430243.855,4582995.076,2.165568608,41.395467168,"BATX CFPM AA03 CFPS Adults","a8013767@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8013846,"Santa Clara",2,"Privat",41,"Persones Físiq.","c. Pomaret. 20",8017,"932 123 593",NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,426827.032,4583953.168,2.124584835,41.403792637,"EINF1C EINF2C EPRI ESO BATX CFPS","a8013846@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 17:24",8019,"Obert",0,0,2,0,8,0,0,0
8013901,"CEE La Ginesta",1,"Públic",4,"Corp. Locals","pg. de la Vall d'Hebron. 171",8035,"934 022 857","934 022 857",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",7,"DM VII - Horta - Guinardó",1,"Barcelona",NA,428747.333,4587479.428,2.147140724,41.435724668,"EE","a8013901@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"25/09/2020 10:51",8019,"Obert",0,0,0,0,0,0,0,0
8014012,"Mare de Déu de Montserrat",2,"Privat",22,"Fundacions","c. Varsòvia. 162-164",8041,"934 557 625","934 557 625",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",7,"DM VII - Horta - Guinardó",1,"Barcelona",NA,430800.025,4585426.638,2.171942882,41.417415465,"EE PFI","a8014012@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"25/09/2020 16:34",8019,"Obert",0,3,0,0,13,1,0,0
8014051,"Estimia-El Niu",2,"Privat",22,"Fundacions","c. Anglí. 50",8017,"932 042 269","932 050 651",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,426766.849,4583789.252,2.123884734,41.402310841,"EE","a8014051@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"16/09/2020 11:07",8019,"Obert",0,0,0,0,9,0,0,0
8014097,"Closa",2,"Privat",26,"Soc. Mercantils","c. Emili Roca. 22",8016,"933 493 939","933 510 001",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",8,"DM VIII - Nou Barris",1,"Barcelona",NA,431332.64,4586732.555,2.178167313,41.429223088,"EINF2C EPRI ESO BATX","a8014097@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"22/09/2020 12:42",8019,"Obert",1,30,0,0,28,3,0,0
8014115,"Institut Ferran Tallada",1,"Públic",4,"Corp. Locals","c. Gran Vista. 54",8032,"933 577 614","933 580 370",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",7,"DM VII - Horta - Guinardó",1,"Barcelona",NA,430099.491,4585761.774,2.163522315,41.420373273,"ESO BATX CFPM CFPS TEGM","a8014115@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8014139,"AF Centre d'estudis",2,"Privat",26,"Soc. Mercantils","c. Fontanella. 19",8010,"933 189 335","933 184 566",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",1,"DM I - Ciutat vella",1,"Barcelona",NA,430809.833,4582189.923,2.172430202,41.388264302,"CFPS PFI","a8014139@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 13:52",8019,"Obert",0,0,0,0,6,0,0,0
8014140,"Guru",2,"Privat",22,"Fundacions","c. Bisbe Català. 38",8034,"932 037 882","932 037 607",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,426058.953,4583186.153,2.115490538,41.396814211,"EE","a8014140@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 8:39",8019,"Obert",0,0,0,0,8,0,0,0
8014176,"Ites-Ciape",2,"Privat",41,"Persones Físiq.","c. Bailèn. 34-36",8010,"932 328 993","932 656 807",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",2,"DM II - Eixample",1,"Barcelona",NA,431073.102,4582751.935,2.175514836,41.393348771,"CFPM CFPS CFAS TEGM TEGS","a8014176@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 14:35",8019,"Obert",0,0,0,0,17,0,0,0
8014188,"Institut Josep Serrat i Bonastre",1,"Públic",4,"Corp. Locals","c. Marquès de Santa Anna. 4",8023,"932 174 142","934 154 391",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,428795.07,4584233.528,2.148094213,41.40649445,"ESO BATX CFPM AA03 CFPS","a8014188@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"20/09/2020 21:15",8019,"Obert",0,0,0,0,16,0,0,0
8014206,"Institut Juan Manuel Zafra",1,"Públic",4,"Corp. Locals","c. Rogent. 51",8026,"934 350 126","934 502 029",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,431725.56,4584621.767,2.183107716,41.410245423,"ESO BATX","a8014206@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"22/09/2020 20:36",8019,"Obert",1,0,0,0,0,1,0,0
8014255,"Sopeña Barcelona",2,"Privat",22,"Fundacions","c. Violant d'Hongria. 39-49",8028,"933 390 544","934 902 534",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",3,"DM III - Sants - Montjuïc",1,"Barcelona",NA,427114.058,4581095.388,2.128362217,41.378079888,"ESO CFPM CFPS PFI","a8014255@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 11:10",8019,"Obert",0,0,0,0,15,0,0,0
8014279,"Escola Professional Salesiana",2,"Privat",24,"Ordes i Cong.","pg. Sant Joan Bosco. 42",8017,"932 031 100","932 054 467",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,427022.102,4582967.23,2.127037163,41.394930454,"BATX CFPM AA03 CFPS PFI CFAM Adults","a8014279@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"23/09/2020 17:46",8019,"Obert",1,27,1,0,46,1,1,0
8014310,"Santíssima Trinitat",2,"Privat",22,"Fundacions","ctra. d'Esplugues. 62-70",8034,"932 046 312","932 047 766",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",4,"DM IV - Les Corts",1,"Barcelona",NA,425508.482,4582405.547,2.109002371,41.389732855,"ESO BATX CFPM AA03 CFPS","a8014310@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8014358,"Aloma",2,"Privat",26,"Soc. Mercantils","c. Torrent de Can Piquer. 21",8016,"934 087 625","933 499 016",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",8,"DM VIII - Nou Barris",1,"Barcelona",NA,431438.058,4587054.211,2.179392376,41.43212913,"EINF2C EPRI ESO","a8014358@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"21/09/2020 17:04",8019,"Obert",0,2,0,0,13,0,0,0
8014401,"Institut Mare de Déu de la Mercè",1,"Públic",1,"Dep. Educació","c. Motors. 122-130",8040,"932 232 566","932 231 371",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",3,"DM III - Sants - Montjuïc",1,"Barcelona",NA,428412.501,4577948.833,2.144259916,41.349856492,"AA01 CFPM AA03 CFPS PFI","a8014401@xtec.cat","Grups en quarantena",2,NA,NA,NA,NA,2020-09-26 07:00:00,"25/09/2020 11:21",8019,"Obert",2,47,2,0,69,2,0,0
8014449,"Mare de Déu del Roser Les Planes",2,"Privat",22,"Fundacions","av. Rectoret. s/n",8017,"934 069 417","934 069 417",108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,424178.359,4586535.471,2.092577149,41.426804599,"EINF2C EPRI ESO","a8014449@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"23/09/2020 12:39",8019,"Obert",0,0,0,0,2,0,0,0
8014589,"Escola Sant Cristòfor",1,"Públic",1,"Dep. Educació","c. Jacint Verdaguer. 2",8859,"936 390 748","936 390 018",308,"Baix Llobregat",11,"Baix Llobregat",8020,"Begues",0,NA,1,"Begues",NA,409899.398,4576161.555,1.923257467,41.331901996,"EINF2C EPRI","a8014589@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"21/09/2020 19:29",8020,"Obert",1,23,3,0,23,1,0,0
8014590,"Sant Lluís de Pla i Amell Bosch",2,"Privat",24,"Ordes i Cong.","c. Sant Climent. s/n",8859,"936 390 011","936 391 049",308,"Baix Llobregat",11,"Baix Llobregat",8020,"Begues",0,NA,1,"Begues",NA,411417.046,4576025.663,1.941410863,41.33084636,"EINF2C EPRI ESO","a8014590@xtec.cat","Grups en quarantena",3,NA,NA,NA,NA,2020-09-26 07:00:00,"25/09/2020 9:17",8020,"Obert",3,77,3,0,29,3,0,0
8014620,"Escola Sant Joan",1,"Públic",1,"Dep. Educació","c. Roca de la Pila. s/n",8600,"938 211 083","938 211 083",1060,"Catalunya Central",14,"Berguedà",8022,"Berga",0,NA,1,"Berga",NA,404192.607,4662053.228,1.841258349,42.104723076,"EINF2C EPRI","a8014620@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8022,"Obert",0,0,0,0,0,0,0,0
8014644,"Vedruna Berga Secundària",2,"Privat",22,"Fundacions","pg. Lladó. s/n",8600,"674 277 026",NA,1060,"Catalunya Central",14,"Berguedà",8022,"Berga",0,NA,1,"Berga",NA,404304.243,4661843.099,1.84264268,42.10284456,"ESO CFPS","a8014644@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8022,"Obert",0,0,0,0,0,0,0,0
8014656,"Vedruna Berga",2,"Privat",22,"Fundacions","c. Cervantes. 34",8600,"938 210 186","938 211 112",1060,"Catalunya Central",14,"Berguedà",8022,"Berga",0,NA,1,"Berga",NA,404133.47,4661630.453,1.84061263,42.100908908,"EINF1C EINF2C EPRI","a8014656@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 12:50",8022,"Obert",0,0,0,0,16,0,0,0
8014668,"Escola de la Valldan",1,"Públic",1,"Dep. Educació","pl. Major. s/n",8600,"938 222 022","938 222 022",1060,"Catalunya Central",14,"Berguedà",8022,"Berga",0,NA,1,"Berga",NA,403605.581,4660884.136,1.834352827,42.094123913,"EINF2C EPRI","a8014668@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8022,"Obert",0,0,0,0,0,0,0,0
8014681,"Escola Santa Eulàlia",1,"Públic",1,"Dep. Educació","c. Olvan. s/n",8600,"938 211 446","938 211 446",1060,"Catalunya Central",14,"Berguedà",8022,"Berga",0,NA,1,"Berga",NA,405726.896,4661600.219,1.859884301,42.100829723,"EINF2C EPRI","a8014681@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"12/09/2020 18:51",8022,"Obert",0,0,0,0,18,0,0,0
8014693,"Institut Guillem de Berguedà",1,"Públic",1,"Dep. Educació","Camí de Pedret. 2",8600,"938 210 618","938 220 619",1060,"Catalunya Central",14,"Berguedà",8022,"Berga",0,NA,1,"Berga",NA,405535.707,4661781.601,1.857543227,42.102440022,"ESO BATX CFPM CFPS","a8014693@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 14:49",8022,"Obert",1,15,1,0,23,1,0,0
